smiles,TPA
Cc1cc(C)c(B(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,5.323009979
CCCCn1c2ccc(/C=C/B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2c2cc(/C=C/B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc21,4.127134385
Cc1cc(C)c(B(/C=C/c2ccc(N(c3ccc(/C=C/B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)c3ccc(/C=C/B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,5.768320996
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(SC)n2)cc1,2.995732274
CSc1nc(/C=C/c2c3ccccc3cc3ccccc23)cc(/C=C/c2c3ccccc3cc3ccccc23)n1,3.044522438
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(SC)n2)cc1,6.803505258
CCN(CC)c1ccc(/C=C/c2cc(C)nc(SC)n2)cc1,4.644390899
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(SCCSc3nc(/C=C/c4ccc(N(CC)CC)cc4)cc(/C=C/c4ccc(N(CC)CC)cc4)n3)n2)cc1,7.803843304
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4nc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)nc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)n4)s3)cc2)cc1,7.114769448
CCCCCC(CC)Cn1c2ccccc2c2ccc(-c3ccc(-c4nc(-c5ccc(-c6ccc7c8ccccc8n(CC(CC)CCCCC)c7c6)s5)nc(-c5ccc(-c6ccc7c8ccccc8n(CC(CC)CCCCC)c7c6)s5)n4)s3)cc21,6.551080335
C(#Cc1ccc(-c2nc(-c3ccc(C#Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc(-c3ccc(C#Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)n2)s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,7.313220387
CCCCCCC1(CCCCC)c2ccccc2-c2ccc(C#Cc3ccc(-c4nc(-c5ccc(C#Cc6ccc7c(c6)C(CCCCC)(CCCCCC)c6ccccc6-7)s5)nc(-c5ccc(C#Cc6ccc7c(c6)C(CCCCC)(CCCCCC)c6ccccc6-7)s5)n4)s3)cc21,6.802394763
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4nc(-c5ccc(-c6ccc7c(c6)C(CCCCCC)(CCCCCC)c6ccccc6-7)s5)nc(-c5ccc(-c6ccc7c(c6)C(CCCCCC)(CCCCCC)c6ccccc6-7)s5)n4)s3)cc21,6.721425701
FC(F)(F)c1ccc(/C=C/c2cc3c(s2)c2sc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc2p3-c2ccccc2)cc1,5.814130532
COCCOCCOCn1c(/C=N/N(C)C)ccc1C1=C([O-])/C(=C2\C=CC(/C=N/N(C)C)=[N+]2COCCOCCOC)C1=O,9.998797732
COCCOCCOCn1c(/C=C/c2ccnc3ccccc23)ccc1C1=C([O-])/C(=C2\C=CC(/C=C/c3ccnc4ccccc34)=[N+]2COCCOCCOC)C1=O,11.23848862
C(#Cc1ccc2ncsc2c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,3.912023005
O=Cc1nc2ccc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2s1,6.684611728
N#CC(C#N)=Cc1nc2ccc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2s1,5.521460918
C(#Cc1nc2ccccc2s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,3.912023005
O=Cc1ccc2nc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c1,6.131226489
N#CC(C#N)=Cc1ccc2nc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c1,6.65929392
C(#Cc1ccc2ncsc2c1)c1ccc(N(c2ccc(C#Cc3ccc4ncsc4c3)cc2)c2ccc(C#Cc3ccc4ncsc4c3)cc2)cc1,6.345636361
O=Cc1nc2ccc(C#Cc3ccc(N(c4ccc(C#Cc5ccc6nc(C=O)sc6c5)cc4)c4ccc(C#Cc5ccc6nc(C=O)sc6c5)cc4)cc3)cc2s1,7.377758908
N#CC(C#N)=Cc1nc2ccc(C#Cc3ccc(N(c4ccc(C#Cc5ccc6nc(C=C(C#N)C#N)sc6c5)cc4)c4ccc(C#Cc5ccc6nc(C=C(C#N)C#N)sc6c5)cc4)cc3)cc2s1,6.82437367
C(#Cc1nc2ccccc2s1)c1ccc(N(c2ccc(C#Cc3nc4ccccc4s3)cc2)c2ccc(C#Cc3nc4ccccc4s3)cc2)cc1,6.65929392
O=Cc1ccc2nc(C#Cc3ccc(N(c4ccc(C#Cc5nc6ccc(C=O)cc6s5)cc4)c4ccc(C#Cc5nc6ccc(C=O)cc6s5)cc4)cc3)sc2c1,6.29156914
N#CC(C#N)=Cc1ccc2nc(C#Cc3ccc(N(c4ccc(C#Cc5nc6ccc(C=C(C#N)C#N)cc6s5)cc4)c4ccc(C#Cc5nc6ccc(C=C(C#N)C#N)cc6s5)cc4)cc3)sc2c1,7.740664402
CCC1(CC)c2cc(/C=C/c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3-c3ccc(-c4ccccc4)cc3)ccc2-c2ccc(/C=C/c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3-c3ccc(-c4ccccc4)cc3)cc21,7.265429723
COc1cc(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2-c2ccc(-c3ccccc3)cc2)c(OC)cc1/C=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1-c1ccc(-c2ccccc2)cc1,7.296413269
COc1cc(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c(OC)cc1/C=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,7.458762692
CCC1(CC)c2cc(/C=C/c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)ccc2-c2ccc(/C=C/c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc21,7.185387016
CCCCCCCCCCCCn1c2ccc(C=C(C#N)C#N)cc2c2c1c1c3cc(C=C(C#N)C#N)ccc3n(CCCCCCCCCCCC)c1c1c3cc(C=C(C#N)C#N)ccc3n(CCCCCCCCCCCC)c21,6.086774727
CCCCCCCCCCCCn1c2ccc(/C=C/c3nc4ccccc4s3)cc2c2c1c1c3cc(/C=C/c4nc5ccccc5s4)ccc3n(CCCCCCCCCCCC)c1c1c3cc(/C=C/c4nc5ccccc5s4)ccc3n(CCCCCCCCCCCC)c21,6.620073207
CCCCCCCCCCCCn1c2ccc(/C=C/c3ccc(C#N)cc3)cc2c2c1c1c3cc(/C=C/c4ccc(C#N)cc4)ccc3n(CCCCCCCCCCCC)c1c1c3cc(/C=C/c4ccc(C#N)cc4)ccc3n(CCCCCCCCCCCC)c21,6.937314081
CCCCCCCCCCCCn1c2ccc(/C=C/c3ccc(/C=C/c4nc5ccccc5s4)s3)cc2c2c1c1c3ccc(/C=C/c4ccc(/C=C/c5nc6ccccc6s5)s4)cc3n(CCCCCCCCCCCC)c1c1c3ccc(/C=C/c4ccc(/C=C/c5nc6ccccc6s5)s4)cc3n(CCCCCCCCCCCC)c21,7.377758908
CCCCCCCCCCCCn1c2ccc(/C=C/c3ccc(/C=C/c4ccc(C#N)cc4)s3)cc2c2c1c1c3ccc(/C=C/c4ccc(/C=C/c5ccc(C#N)cc5)s4)cc3n(CCCCCCCCCCCC)c1c1c3ccc(/C=C/c4ccc(/C=C/c5ccc(C#N)cc5)s4)cc3n(CCCCCCCCCCCC)c21,7.251344983
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C#Cc3ccc(N(CCCCCC)CCCCCC)cc3)c3nsnc23)cc1,5.438079309
CCCCCCN(CCCCCC)c1ccc(/C=C/c2ccc(/C=C/c3ccc(N(CCCCCC)CCCCCC)cc3)c3nsnc23)cc1,5.598421959
CCCCCCN(CCCCCC)c1ccc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5ccc(N(CCCCCC)CCCCCC)cc5)c5nsnc45)c4nsnc34)c3nsnc23)cc1,4.442651256
CCCCCCCCOc1cc(C#Cc2cccc3nsnc23)c(OCCCCCCCC)cc1C#Cc1cccc2nsnc12,4.787491743
CCCCCCCCOc1cc(C#Cc2ccc(C#Cc3ccc(N(CCCCCC)CCCCCC)cc3)cc2)c(OCCCCCCCC)cc1C#Cc1ccc(C#Cc2ccc(N(CCCCCC)CCCCCC)cc2)cc1,6.445719819
CCCCCCCCOc1cc(C#Cc2ccc(C#Cc3ccc(N(CCCCCC)CCCCCC)cc3)c3nsnc23)c(OCCCCCCCC)cc1C#Cc1ccc(C#Cc2ccc(N(CCCCCC)CCCCCC)cc2)c2nsnc12,5.768320996
CCCCN(CCCC)c1ccc(/C=C/c2ccncc2)cc1,5.247024072
CCCCN(CCCC)c1ccc(/C=C/c2ccnc(-c3cc(/C=C/c4ccc(N(CCCC)CCCC)cc4)ccn3)c2)cc1,6.01615716
C(=C/c1ccc(-c2cccs2)s1)\c1cc(/C=C/c2ccc(-c3cccs3)s2)ncn1,7.43838353
C(=C/c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)\c1cc(/C=C/c2ccc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)s2)ncn1,7.528331767
C(#Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,6.040254711
C(#Cc1ccc(N(c2ccc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,7.090076836
COc1ccc(-c2ccc(C=O)s2)cc1,4.025351691
CN(C)c1ccc(-c2ccc(C=O)s2)cc1,4.787491743
N#CC(C#N)=Cc1ccc(-c2ccccc2)s1,3.33220451
CCOc1ccc(-c2ccc(C=C(C#N)C#N)s2)cc1,4.553876892
CN(C)c1ccc(-c2ccc(C=C(C#N)C#N)s2)cc1,4.682131227
CCN(CC)c1ccc(-c2ccc(C=C(C#N)C#N)s2)cc1,5.164785974
O=Cc1ccc(-c2ccc(-c3ccccc3)s2)s1,3.828641396
CCOc1ccc(-c2ccc(-c3ccc(C=O)s3)s2)cc1,4.634728988
CN(C)c1ccc(-c2ccc(-c3ccc(C=O)s3)s2)cc1,5.323009979
CCN(CC)c1ccc(-c2ccc(-c3ccc(C=O)s3)s2)cc1,5.537334267
CCOc1ccc(-c2ccc(-c3ccc(C=C(C#N)C#N)s3)s2)cc1,5.347107531
CCN(CC)c1ccc(-c2ccc(-c3ccc(C=C(C#N)C#N)s3)s2)cc1,6.345636361
CCN1C(=O)C(=Cc2ccc(-c3ccc(N(C)C)cc3)s2)C(=O)N(CC)C1=S,6.802394763
Cc1cc(C)c(B(c2ccc(N(c3ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)c3ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,5.598421959
Cc1cc(C)c(B(c2cc3c4c(c2)C(C)(C)c2cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)cc5c2N4c2c(cccc2C5(C)C)C3(C)C)c2c(C)cc(C)cc2C)c(C)c1,5.347107531
Cc1cc(C)c(B(c2cc3c4c(c2)C(C)(C)c2cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)cc5c2N4c2c(cc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2C5(C)C)C3(C)C)c2c(C)cc(C)cc2C)c(C)c1,5.598421959
c1csc(-c2cccs2)c1,0
CN(C)c1ccc(C#Cc2ccc(-c3cccs3)s2)cc1,6.068425588
CN(C)c1ccc(C#Cc2ccc(-c3ccc(C#Cc4ccc(N(C)C)cc4)s3)s2)cc1,6.333279628
c1csc(-c2ccc(-c3cccs3)s2)c1,0
CN(C)c1ccc(C#Cc2ccc(-c3ccc(-c4cccs4)s3)s2)cc1,4.394449155
CN(C)c1ccc(C#Cc2ccc(-c3ccc(-c4ccc(C#Cc5ccc(N(C)C)cc5)s4)s3)s2)cc1,5.940171253
c1ccc(N(c2ccccc2)c2ccccc2)cc1,1.609437912
CCCCCCCC1(CCCCCCC)c2ccccc2-c2ccc(C#Cc3ccc(N(c4ccc(C#Cc5ccc6c(c5)C(CCCCCCC)(CCCCCCC)c5ccccc5-6)cc4)c4ccc(C#Cc5ccc6c(c5)C(CCCCCCC)(CCCCCCC)c5ccccc5-6)cc4)cc3)cc21,7.003065459
CC1(C)c2cccc3c2N2c4c1cccc4C(C)(C)c1cccc(c12)C3(C)C,3.401197382
CC1(C)c2cc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc3c2N2c4c1cc(C#Cc1ccc(N(c5ccccc5)c5ccccc5)cc1)cc4C(C)(C)c1cc(C#Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)cc(c12)C3(C)C,8.476371197
N#Cc1ccc(-c2nc3ccccn3c2Cc2ccccc2)cc1,2.890371758
FC(F)(F)c1ccc(-c2nc3ccccn3c2Cc2ccccc2)c(C(F)(F)F)c1,1.609437912
COc1ccccc1-c1nc2ccccn2c1Cc1ccccc1,2.833213344
COc1ccc(-c2nc3ccccn3c2Cc2ccccc2)cc1OC,2.564949357
CSc1ccc(-c2nc3ccccn3c2Cc2ccccc2)cc1,2.772588722
O=Cc1ccc(-c2nc3ccccn3c2Cc2ccccc2)cc1,2.302585093
C#Cc1ccc2nc(-c3ccc(OCCCCCC)cc3)c(Cc3ccccc3)n2c1,2.397895273
CCCCCCOc1ccc(-c2nc3ccc(C#Cc4cc(C#N)c(C#Cc5ccc6nc(-c7ccc(OCCCCCC)cc7)c(Cc7ccccc7)n6c5)cc4C#N)cn3c2Cc2ccccc2)cc1,3.931825633
CCCCCCOc1ccc(-c2nc3ccc(C#CC#Cc4ccc5nc(-c6ccc(OCCCCCC)cc6)c(Cc6ccccc6)n5c4)cn3c2Cc2ccccc2)cc1,4.700480366
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(/C=C/c3ccc4c(c3)C(=O)c3cc(/C=C/c5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)ccc3-4)cc21,6.439350371
O=C1c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,6.784457063
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(-n3cccn3)n2)cc1,7.522940918
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(-n3ccnc3)n2)cc1,6.586171655
CCCCC(CC)CCc1cc(-c2cccs2)c(CC(CC)CCCC)cc1-c1cccs1,0.693147181
CCCCC(CC)CCc1cc(-c2ccc(-c3ccc(-c4cc(CC(CC)CCCC)c(-c5cccs5)cc4CCC(CC)CCCC)s3)s2)c(CC(CC)CCCC)cc1-c1cccs1,4.744932128
CCCCC(CC)CCc1cc(-c2ccc(-c3ccc(-c4cc(CC(CC)CCCC)c(-c5ccc(-c6ccc(-c7cc(CC(CC)CCCC)c(-c8cccs8)cc7CCC(CC)CCCC)s6)s5)cc4CCC(CC)CCCC)s3)s2)c(CC(CC)CCCC)cc1-c1cccs1,6.131226489
CCCCC(CC)CCc1cc(-c2ccc(-c3ccc(-c4cc(CC(CC)CCCC)c(-c5ccc(-c6ccc(-c7cc(CC(CC)CCCC)c(-c8ccc(-c9ccc(-c%10cc(CC(CC)CCCC)c(-c%11cccs%11)cc%10CCC(CC)CCCC)s9)s8)cc7CCC(CC)CCCC)s6)s5)cc4CCC(CC)CCCC)s3)s2)c(CC(CC)CCCC)cc1-c1cccs1,6.684611728
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(O)n2)cc1,6.620073207
CCN(CC)c1ccc(/C=C/c2ccnc(O)n2)cc1,5.634789603
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(Oc3nc(Oc4nc(/C=C/c5ccc(N(CC)CC)cc5)cc(/C=C/c5ccc(N(CC)CC)cc5)n4)nc(Oc4nc(/C=C/c5ccc(N(CC)CC)cc5)cc(/C=C/c5ccc(N(CC)CC)cc5)n4)n3)n2)cc1,6.937314081
CCN(CC)c1ccc(-c2nc3ccccc3[nH]2)c(O)c1,4.454347296
CCN(CC)c1ccc(-c2nc3ccccc3[nH]2)c(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1,3.433987204
CCN(CC)c1ccc(-c2nc3ccccc3[nH]2)c(S(=O)(=O)c2ccc(C)cc2)c1,3.33220451
N#C/C(=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,4.943069975
N#C/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)C(=O)O,7.281660918
CCOc1ccc(N(c2ccc(/C=C(\C#N)C(=O)O)cc2)c2ccc(OCC)cc2)cc1,5.379897354
CCCCCCC1(CCCCCC)c2cc(C#Cc3c4ccccc4c(C#Cc4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(-n6c7ccccc7c7ccccc76)ccc4-5)c4ccccc34)ccc2-c2ccc(-n3c4ccccc4c4ccccc43)cc21,7.60090246
CCCCCCC1(CCCCCC)c2cc(C#Cc3ccc(C#Cc4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(-n6c7ccccc7c7ccccc76)ccc4-5)c4nsnc34)ccc2-c2ccc(-n3c4ccccc4c4ccccc43)cc21,7.863266724
c1ccc(N(c2ccccc2)c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccc5c(c4)C(c4ccccc4)(c4ccccc4)c4cc(N(c6ccccc6)c6ccccc6)ccc4-5)ccc2-3)cc1,4.859812404
c1ccc(N(c2ccccc2)c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccc5c(c4)C(c4ccccc4)(c4ccccc4)c4cc(-c6ccc7c(c6)C(c6ccccc6)(c6ccccc6)c6cc(N(c8ccccc8)c8ccccc8)ccc6-7)ccc4-5)ccc2-3)cc1,5.438079309
c1ccc(N(c2ccccc2)c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccc5c(c4)C(c4ccccc4)(c4ccccc4)c4cc(-c6ccc7c(c6)C(c6ccccc6)(c6ccccc6)c6cc(-c8ccc9c(c8)C(c8ccccc8)(c8ccccc8)c8cc(N(c%10ccccc%10)c%10ccccc%10)ccc8-9)ccc6-7)ccc4-5)ccc2-3)cc1,6.309918278
c1ccc(N(c2ccccc2)c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccc5c(c4)C(c4ccccc4)(c4ccccc4)c4cc(-c6ccc7c(c6)C(c6ccccc6)(c6ccccc6)c6cc(-c8ccc9c(c8)C(c8ccccc8)(c8ccccc8)c8cc(-c%10ccc%11c(c%10)C(c%10ccccc%10)(c%10ccccc%10)c%10cc(N(c%12ccccc%12)c%12ccccc%12)ccc%10-%11)ccc8-9)ccc6-7)ccc4-5)ccc2-3)cc1,7.237059026
CCCCC1(CCCC)c2cc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)cc21,4.110873864
CCCCC1(CCCC)c2cc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc(-c5ccc6c(c5)C(CCCC)(CCCC)c5cc(N(c7ccccc7)c7ccccc7)ccc5-6)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)cc21,4.762173935
CCCCC1(CCCC)c2cc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc(-c5ccc6c(c5)C(CCCC)(CCCC)c5cc(N(c7ccccc7)c7ccccc7)ccc5-6)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc(-c5ccc6c(c5)C(CCCC)(CCCC)c5cc(N(c7ccccc7)c7ccccc7)ccc5-6)ccc3-4)cc21,4.770684624
N#C/C(=C\c1ccc(/C=C(\C#N)c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)s1)c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,6.514712691
COc1ccc(-c2cc3sc(C=O)cc3s2)cc1,4.382026635
CCOc1ccc(-c2cc3sc(C=O)cc3s2)cc1,4.477336814
CCN(CC)c1ccc(-c2cc3sc(C=O)cc3s2)cc1,5.598421959
O=Cc1cc2sc(-c3ccc(C4CCCC4=O)cc3)cc2s1,5.342334252
N#CC(C#N)=Cc1cc2sc(-c3ccccc3)cc2s1,4.406719247
COc1ccc(-c2cc3sc(C=C(C#N)C#N)cc3s2)cc1,5.438079309
CCOc1ccc(-c2cc3sc(C=C(C#N)C#N)cc3s2)cc1,5.966146739
CCN(CC)c1ccc(-c2cc3sc(C=C(C#N)C#N)cc3s2)cc1,6.684611728
CCN1C(=O)C(=Cc2cc3sc(-c4ccc(OC)cc4)cc3s2)C(=O)N(CC)C1=S,5.991464547
COCCOCCN(CCOCCOC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CCOCCOC)CCOCCOC)cc3)nc(-n3ccnc3)n2)cc1,7.972466016
COCCOCCN(CCOCCOC)c1ccc(/C=C/c2ccnc(-n3ccnc3)n2)cc1,6.633318433
C(=C/c1ccnc(-n2ccnc2)n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,4.787491743
C(=C/c1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc(-n2ccnc2)n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,4.912654886
CCOc1ccc(N(c2ccc(/C=C/c3ccnc(-n4ccnc4)n3)cc2)c2ccc(OCC)cc2)cc1,6.195608748
CCOc1ccc(N(c2ccc(/C=C/c3cc(/C=C/c4ccc(N(c5ccc(OCC)cc5)c5ccc(OCC)cc5)cc4)nc(-n4ccnc4)n3)cc2)c2ccc(OCC)cc2)cc1,6.464167654
CC(C)(C)c1ccc2c(c1)C1(c3cc(NC(=O)NC(=O)c4ccccc4)ccc3-2)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,6.476972363
S=C=Nc1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,6.866933284
OC[C@@H]1C(O)[C@@H](O)[C@@H](NC(=S)Nc2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)[C@H](O)[C@@H]1O,6.522092798
CCn1c2ccccc2c2cc(/C=C/c3cc(C#N)c(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3C#N)ccc21,7.495541944
CCn1c2ccc(/C=C/c3cc(C#N)c(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3C#N)cc2c2cc(/C=C/c3cc(C#N)c(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3C#N)ccc21,8.006367568
CCn1c2ccccc2c2cc(/C=C/c3cc(C#N)c(/C=C/c4ccc(N(C)C)cc4)cc3C#N)ccc21,6.620073207
CCn1c2ccc(/C=C/c3cc(C#N)c(/C=C/c4ccc(N(C)C)cc4)cc3C#N)cc2c2cc(/C=C/c3cc(C#N)c(/C=C/c4ccc(N(C)C)cc4)cc3C#N)ccc21,7.408530567
CCn1c2ccccc2c2cc(/C=C/c3cc(C#N)c(/C=C/c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3C#N)ccc21,6.856461985
CCn1c2ccc(/C=C/c3cc(C#N)c(/C=C/c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3C#N)cc2c2cc(/C=C/c3cc(C#N)c(/C=C/c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3C#N)ccc21,6.768493212
N#C/C(=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccncc1,5.010635294
N#C/C(=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1nc2ccccc2s1,5.192956851
N#C/C(=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc([N+](=O)[O-])cc1,5.703782475
CC1(C)CC(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)=CC(=C(C#N)C#N)C1,6.063785209
N#C/C(=C\c1ccc(N(c2ccccc2)c2ccc(/C=C(\C#N)c3ccncc3)cc2)cc1)c1ccncc1,5.634789603
N#C/C(=C\c1ccc(N(c2ccccc2)c2ccc(/C=C(\C#N)c3ccc([N+](=O)[O-])cc3)cc2)cc1)c1ccc([N+](=O)[O-])cc1,5.991464547
CC1(C)CC(/C=C/c2ccc(N(c3ccccc3)c3ccc(/C=C/C4=CC(=C(C#N)C#N)CC(C)(C)C4)cc3)cc2)=CC(=C(C#N)C#N)C1,6.363028104
N#C/C(=C\c1ccc(N(c2ccc(/C=C(\C#N)c3ccncc3)cc2)c2ccc(/C=C(\C#N)c3ccncc3)cc2)cc1)c1ccncc1,5.438079309
CC1(C)CC(/C=C/c2ccc(N(c3ccc(/C=C/C4=CC(=C(C#N)C#N)CC(C)(C)C4)cc3)c3ccc(/C=C/C4=CC(=C(C#N)C#N)CC(C)(C)C4)cc3)cc2)=CC(=C(C#N)C#N)C1,6.040254711
CCN(CC)c1ccc2c(COC(=O)OCC3c4ccccc4-c4ccccc43)c(/C=C/c3nccs3)c(=O)oc2c1,5.192956851
CCN(CC)c1ccc2c(COC(=O)OCC3c4ccccc4-c4ccccc43)c(/C=C/c3nc4ccccc4s3)c(=O)oc2c1,6.086774727
CCN(CC)c1ccc2c(COC(=O)OCC3c4ccccc4-c4ccccc43)c(/C=C/c3nc4ccccc4o3)c(=O)oc2c1,5.899897354
CCN(CC)c1ccc2c(COC(=O)OCC3c4ccccc4-c4ccccc43)c(/C=C/c3cccc4nsnc34)c(=O)oc2c1,5.370638028
CCCCC1(CCCC)c2cc(C=O)ccc2-c2ccc(/C=C/c3c(COC(=O)OCC4c5ccccc5-c5ccccc54)c4ccc(N(CC)CC)cc4oc3=O)cc21,6.396929655
CCCCC1(CCCC)c2cc(/C=C/c3c(COC(=O)OCC4c5ccccc5-c5ccccc54)c4ccc(N(CC)CC)cc4oc3=O)ccc2-c2ccc(-c3nc4ccccc4s3)cc21,6.887552572
